Time (s)	Package0(W)	Cores(W)	GPU(W)		DRAM(W)		Psys(W)|	
0.500207	5.785311	5.140926	0.000000	3.009856	0.000000	
1.000497	1.771550	1.116292	0.000000	3.008622	0.000000	
1.500790	1.900371	1.248901	0.000000	3.011047	0.000000	
2.001105	1.829165	1.173450	0.000000	3.014448	0.000000	
2.501416	3.193562	2.544554	0.000000	3.008865	0.000000	
3.001737	2.091791	1.439868	0.000000	3.009900	0.000000	
3.502046	5.732893	5.081929	0.000000	3.014853	0.000000	
4.002359	1.884436	1.230306	0.000000	3.008119	0.000000	
4.502627	4.813082	4.168898	0.000000	3.026202	0.000000	
5.002958	1.880584	1.221479	0.000000	3.014354	0.000000	
5.503273	5.665239	5.020871	0.000000	3.009938	0.000000	
6.003588	1.908828	1.253602	0.000000	3.011157	0.000000	
6.503886	2.182531	1.538141	0.000000	3.015651	0.000000	
7.004181	1.759090	1.098470	0.000000	3.007740	0.000000	
7.504447	5.823425	5.177897	0.000000	3.011573	0.000000	
8.004685	5.701495	5.051660	0.000000	3.008326	0.000000	
8.504917	9.616608	8.957124	0.000000	3.030080	0.000000	
9.005187	10.689143	10.044475	0.000000	3.016916	0.000000	
9.505463	8.959389	8.300087	0.000000	3.010905	0.000000	
10.005731	6.892652	6.262252	0.000000	3.009121	0.000000	
10.506002	12.229787	11.557426	0.000000	3.019595	0.000000	
11.006256	10.887997	10.241355	0.000000	3.009818	0.000000	
11.506565	11.865314	11.216789	0.000000	3.009849	0.000000	
12.006844	10.692980	10.049909	0.000000	3.011740	0.000000	
12.507080	9.085409	8.416415	0.000000	3.016270	0.000000	
13.007347	10.134704	9.485639	0.000000	3.009616	0.000000	
13.507614	11.097437	10.455936	0.000000	3.012177	0.000000	
14.007888	10.389297	9.744754	0.000000	3.015550	0.000000	
14.508182	12.153712	11.473692	0.000000	3.026535	0.000000	
15.008435	7.750697	7.109057	0.000000	3.012994	0.000000	
15.508707	11.307174	10.664458	0.000000	3.011416	0.000000	
16.008904	11.091793	10.416159	0.000000	3.015650	0.000000	
16.509168	11.509277	10.860815	0.000000	3.013415	0.000000	
17.009352	10.547603	9.905020	0.000000	3.009872	0.000000	
17.509624	9.553372	8.908217	0.000000	3.010194	0.000000	
18.009894	11.206935	10.557141	0.000000	3.018261	0.000000	
18.510172	11.685245	11.014598	0.000000	3.010036	0.000000	
19.010365	11.361672	10.718978	0.000000	3.009208	0.000000	
19.510595	10.796152	10.145330	0.000000	3.012888	0.000000	
20.010891	8.725770	8.079305	0.000000	3.009319	0.000000	
20.511080	8.612445	7.944608	0.000000	3.015942	0.000000	
21.011319	9.722259	9.074986	0.000000	3.011981	0.000000	
21.511588	6.358743	5.715293	0.000000	3.010092	0.000000	
22.011865	8.446596	7.800835	0.000000	3.015169	0.000000	
22.512098	11.379551	10.708968	0.000000	3.012503	0.000000	
23.012369	9.891346	9.239479	0.000000	3.009104	0.000000	
23.512625	12.148898	11.499209	0.000000	3.010292	0.000000	
24.012903	10.726430	10.088481	0.000000	3.018090	0.000000	
24.513174	11.097593	10.428158	0.000000	3.026915	0.000000	
25.013449	10.694898	10.045719	0.000000	3.009689	0.000000	
25.513715	10.621030	9.975745	0.000000	3.014624	0.000000	
26.013962	11.148151	10.476121	0.000000	3.021449	0.000000	
26.514256	11.995601	11.353161	0.000000	3.012259	0.000000	
27.014508	11.079348	10.433557	0.000000	3.013611	0.000000	
27.514746	12.148851	11.500479	0.000000	3.016257	0.000000	
28.014990	11.029742	10.357952	0.000000	3.015488	0.000000	
28.515255	11.334665	10.688280	0.000000	3.015119	0.000000	
29.015498	9.971691	9.325767	0.000000	3.009638	0.000000	
29.515778	10.982101	10.334028	0.000000	3.011367	0.000000	
30.016061	11.658777	10.991065	0.000000	3.017938	0.000000	
30.516291	11.691128	11.038354	0.000000	3.011060	0.000000	
31.016533	11.133500	10.487696	0.000000	3.009278	0.000000	
31.516845	11.802905	11.139015	0.000000	3.018982	0.000000	
32.017121	6.284722	5.633837	0.000000	3.008463	0.000000	
32.517319	12.982622	12.335052	0.000000	3.010521	0.000000	
33.017515	11.993681	11.339887	0.000000	3.012361	0.000000	
33.517664	11.170349	10.522472	0.000000	3.010813	0.000000	
34.017813	10.280112	9.625767	0.000000	3.009837	0.000000	
34.517968	11.096875	10.433264	0.000000	3.035063	0.000000	
35.018127	11.774545	11.124972	0.000000	3.010752	0.000000	
35.518311	10.967615	10.317466	0.000000	3.011701	0.000000	
36.018465	10.873820	10.226072	0.000000	3.013102	0.000000	
36.518622	9.783526	9.127972	0.000000	3.011133	0.000000	
37.018782	10.525414	9.869862	0.000000	3.009893	0.000000	
37.518940	11.263865	10.626740	0.000000	3.013567	0.000000	
38.019072	10.796070	10.122544	0.000000	3.016163	0.000000	
38.519306	8.069447	7.417166	0.000000	3.009082	0.000000	
39.019461	4.754009	4.103698	0.000000	3.012730	0.000000	
39.519651	8.734573	8.094438	0.000000	3.010078	0.000000	
40.019810	7.302102	6.652652	0.000000	3.009655	0.000000	
40.519970	9.217609	8.542777	0.000000	3.018802	0.000000	
41.020117	8.585832	7.937097	0.000000	3.009850	0.000000	
41.520271	11.452252	10.802676	0.000000	3.011392	0.000000	
42.020427	10.900749	10.250195	0.000000	3.012115	0.000000	
42.520586	10.438914	9.793735	0.000000	3.010632	0.000000	
43.020741	11.699834	11.049525	0.000000	3.009923	0.000000	
43.520905	11.336829	10.694827	0.000000	3.019144	0.000000	
44.021084	10.621534	9.946486	0.000000	3.009656	0.000000	
44.521275	10.709627	10.062537	0.000000	3.027400	0.000000	
45.021436	10.206407	9.559277	0.000000	3.013672	0.000000	
45.521593	11.819986	11.171753	0.000000	3.011864	0.000000	
46.021748	10.016521	9.369386	0.000000	3.010045	0.000000	
46.521926	10.319301	9.644983	0.000000	3.019548	0.000000	
47.022076	9.782076	9.134688	0.000000	3.010197	0.000000	
47.522231	10.063622	9.414046	0.000000	3.011143	0.000000	
48.022415	10.536138	9.887087	0.000000	3.011947	0.000000	
48.522571	10.669492	10.019061	0.000000	3.011381	0.000000	
49.022735	11.098142	10.456143	0.000000	3.009626	0.000000	
49.522902	11.411196	10.757118	0.000000	3.013145	0.000000	
50.023057	10.713084	10.042273	0.000000	3.015781	0.000000	
50.523219	10.489496	9.839806	0.000000	3.010491	0.000000	
51.023376	10.844344	10.199771	0.000000	3.011986	0.000000	
51.523588	10.739437	10.083591	0.000000	3.010558	0.000000	
52.023736	10.907388	10.267074	0.000000	3.010087	0.000000	
52.523927	10.792968	10.121108	0.000000	3.018737	0.000000	
53.024077	10.616662	9.968176	0.000000	3.009831	0.000000	
53.524237	10.065723	9.415909	0.000000	3.010505	0.000000	
54.024362	10.020172	9.368115	0.000000	3.012300	0.000000	
54.524521	10.580354	9.934929	0.000000	3.027229	0.000000	
55.024648	10.826932	10.169020	0.000000	3.010579	0.000000	
55.524829	11.058224	10.413319	0.000000	3.015137	0.000000	
56.024984	10.254732	9.579771	0.000000	3.015903	0.000000	
56.525109	10.789751	10.136596	0.000000	3.011080	0.000000	
57.025260	9.934353	9.287945	0.000000	3.012267	0.000000	
57.525386	9.486353	8.832100	0.000000	3.011438	0.000000	
58.025572	5.317588	4.668784	0.000000	3.009249	0.000000	
58.525764	8.955646	8.298185	0.000000	3.012386	0.000000	
59.025977	11.499223	10.835690	0.000000	3.015920	0.000000	
59.526104	12.540727	11.890502	0.000000	3.011069	0.000000	
60.026248	11.166800	10.518673	0.000000	3.012064	0.000000	
60.526468	6.642079	5.984168	0.000000	3.009897	0.000000	
61.026631	6.134948	5.487945	0.000000	3.009266	0.000000	
61.526855	3.181062	2.522909	0.000000	3.012192	0.000000	
62.026999	5.345614	4.693460	0.000000	3.015482	0.000000	
62.527143	7.316845	6.668595	0.000000	3.010113	0.000000	
63.027290	5.106518	4.452416	0.000000	3.011435	0.000000	
63.527465	3.802005	3.162337	0.000000	3.009683	0.000000	
64.027681	3.999482	3.340101	0.000000	3.009312	0.000000	
64.527876	4.933975	4.294213	0.000000	3.028963	0.000000	
65.028055	6.203572	5.531941	0.000000	3.016246	0.000000	
65.528269	6.919871	6.264633	0.000000	3.011031	0.000000	
66.028442	4.521497	3.881096	0.000000	3.011769	0.000000	
66.528619	5.785534	5.136594	0.000000	3.010767	0.000000	
67.028769	9.953409	9.305047	0.000000	3.009953	0.000000	
67.528948	11.603359	10.941122	0.000000	3.019541	0.000000	
68.029098	7.093924	6.424815	0.000000	3.011663	0.000000	
68.529306	2.737868	2.084331	0.000000	3.010092	0.000000	
69.029545	2.004407	1.353721	0.000000	3.011370	0.000000	
69.529780	1.927313	1.272105	0.000000	3.009564	0.000000	
70.030013	1.921828	1.266373	0.000000	3.014822	0.000000	
70.530245	2.261519	1.608868	0.000000	3.011901	0.000000	
71.030478	1.881322	1.228430	0.000000	3.008600	0.000000	
71.530714	1.736236	1.081761	0.000000	3.009191	0.000000	
72.030929	1.841488	1.189426	0.000000	3.010539	0.000000	
72.531164	1.632651	0.977567	0.000000	3.014934	0.000000	
73.031383	1.889304	1.236758	0.000000	3.008927	0.000000	
73.531615	1.959903	1.307619	0.000000	3.010435	0.000000	
74.031859	1.783304	1.130183	0.000000	3.008902	0.000000	
74.532092	2.521522	1.865702	0.000000	3.030439	0.000000	
