v0
0.516523
0.272766
0.259952
0.261707
0.353061
0.222255
0.28188
0.375741
0.346031
0.245439
0.252419
0.289748
0.259848
0.22027
0.318652
0.29672
0.236907
0.307641
0.265463
0.220847
0.296524
0.248547
0.241473
0.409293
0.264542
0.294221
0.300381
0.234854
0.293432
0.218485
0.263655
0.405336
0.278875
0.220658
0.305366
0.257539
0.3073
0.39275
0.343542
0.288394
0.511217
0.291053
0.384705
0.294131
0.285801
0.299927
0.270125
0.286232
0.42563
0.246984
0.388982
0.292804
0.243919
0.23806
0.26485
0.331379
0.370975
0.259793
0.254311
0.276352
0.247949
0.309085
0.240242
0.230009
0.22073
0.323175
0.260864
0.274724
0.29715
0.296932
0.312798
0.301056
0.229455
0.27573
0.366715
0.283916
0.313881
0.303383
0.252751
0.609682
0.325551
0.285655
0.228193
0.268906
0.359121
0.462725
0.263851
0.219602
0.418308
0.291208
0.303225
0.220703
0.240848
0.229287
0.376963
0.31377
0.264236
0.291701
0.27004
0.255497
0.301163
0.222351
0.321599
0.284727
0.261487
0.259379
0.35733
0.26329
0.356174
0.270816
0.257712
0.236198
0.266749
0.510642
0.337344
0.250777
0.304776
0.307713
0.217758
0.287765
0.340813
0.405167
0.2729
0.253384
0.284735
0.211439
0.319458
0.317928
0.221713
0.302745
0.36949
0.228826
0.319274
0.335683
0.280983
0.473475
0.279326
0.346875
0.282513
0.239457
0.444965
0.359176
0.323901
0.452913
0.273941
0.382512
0.338667
0.22876
0.251673
0.344579
0.257917
0.311162
0.274213
0.282914
0.267041
0.302855
0.266882
0.391546
0.226808
0.260022
0.270426
0.277568
0.3161
0.234153
0.301652
0.314414
0.249669
0.286653
0.290097
0.227131
0.283562
0.319326
0.227715
0.214752
0.294779
0.255174
0.352933
0.268316
0.274639
0.246778
0.315479
0.23647
0.267211
0.287836
0.314698
0.262376
0.323225
0.26999
0.443403
0.246974
0.266889
0.232853
0.300922
0.301272
0.329913
0.43661
0.424975
0.285621
0.270587
0.258838
0.226491
0.291445
0.223139
0.244383
0.215132
0.232663
0.269159
0.287566
0.30965
0.288552
0.29254
0.258461
0.248368
0.262537
0.362207
0.389204
0.236112
0.333277
0.234691
0.28377
0.246066
0.338116
0.315172
0.223575
0.297961
0.227383
0.293544
0.454019
0.215315
0.439569
0.310107
0.290305
0.219238
0.328282
0.254236
0.497423
0.277565
0.308678
0.272906
0.288796
0.396084
0.244213
0.21823
0.257299
0.333725
0.392354
0.24699
0.288819
0.338354
0.247474
0.272394
0.349651
0.260708
0.269168
0.236227
0.283003
0.286717
0.272639
0.358561
0.268094
0.295873
0.493932
0.271503
0.279919
0.36405
0.340016
0.225262
0.251648
0.255405
0.329706
0.254273
0.349803
0.311688
0.430625
0.275033
0.22554
0.268918
0.25574
0.356474
0.283576
0.344662
0.316444
0.262879
0.26658
0.346241
0.236785
0.281826
0.267483
0.28693
0.269883
0.302228
0.271369
0.24754
0.365789
0.252593
0.233553
0.326028
0.242885
0.403128
0.222975
0.283192
0.372495
0.26269
0.251594
0.333611
0.268754
0.350108
0.336854
0.26833
0.307502
0.239177
0.22845
0.355983
0.368501
0.253576
0.390931
0.317252
0.28873
0.292509
0.449271
0.284061
0.29484
0.281141
0.242675
0.29056
0.339768
0.23071
0.404642
0.390464
0.313565
0.265351
0.306946
0.242696
0.233527
0.306721
0.315491
0.393841
0.259953
0.295395
0.294495
0.281299
0.274282
0.268967
0.216704
0.240231
0.320355
0.420772
0.291425
0.305976
0.302379
0.25791
0.225595
0.290408
0.229164
0.407641
0.24867
0.303255
0.247916
0.270439
0.375333
0.294729
0.346142
0.402048
0.287641
0.296087
0.280155
0.256227
0.249652
0.470527
0.241897
0.288369
0.319535
0.265627
0.377723
0.261145
0.298809
0.308624
0.2927
0.269473
0.287926
0.443483
0.265224
0.367641
0.234077
0.401208
0.33718
0.275035
0.243307
0.263395
0.241856
0.272199
0.330271
0.229038
0.223891
0.220659
0.267884
0.253873
0.342937
0.368345
0.241869
0.231733
0.276828
0.223309
0.251672
0.409746
0.333603
0.27586
0.341793
0.272711
0.241038
0.29372
0.29629
0.314863
0.479101
0.263564
0.336935
0.307753
0.473363
0.24318
0.253906
0.34028
0.271906
0.322928
0.249046
0.269787
0.25388
0.223241
0.263801
0.324029
0.241192
0.245247
0.287878
0.279912
0.524573
0.342181
0.350725
0.22627
0.325725
0.482118
0.341688
0.279781
0.486729
0.331803
0.288567
0.24754
0.310113
0.341189
0.309351
0.329361
0.241585
0.27122
0.311263
0.34611
0.235827
0.350926
0.370214
0.274894
0.263732
0.302452
0.344555
0.26424
0.321667
0.297099
0.234042
0.253937
0.219403
0.302988
0.303785
0.307066
0.339224
0.325179
0.246154
0.250845
0.256305
0.268366
0.302568
0.274273
0.310142
0.364452
0.330419
0.297318
0.311822
0.311793
0.363323
0.2729
0.2768
0.28526
0.320228
0.256606
0.216244
0.237171
0.396787
0.293372
0.333175
0.333887
0.289602
0.339285
0.219413
0.334213
0.298549
0.333125
0.280401
0.330633
0.289764
0.261815
0.432234
0.352713
0.297826
0.253644
0.421483
0.25121
0.38006
0.227956
0.281638
0.260298
0.410871
0.364455
0.241625
0.295442
0.260944
0.226001
0.420856
0.26456
0.311168
0.372712
0.270315
0.337653
0.370086
0.416526
0.355707
0.415186
0.269374
0.269083
0.291257
0.446687
0.221299
0.30301
0.301223
0.304952
0.283497
0.244764
0.317804
0.217369
0.23751
0.430346
0.308276
0.266992
0.274778
0.325106
0.274826
0.330275
0.215186
0.293258
0.335487
0.307071
0.264401
0.362959
0.275354
0.293899
0.399237
0.278175
0.241897
0.377326
0.305124
0.283946
0.28156
0.359155
0.290264
0.274313
0.298709
0.262977
0.284597
0.257257
0.2399
0.360497
0.267074
0.263614
0.37369
0.261214
0.21632
0.368577
0.387732
0.268526
0.241197
0.234375
0.414119
0.276338
0.331241
0.367689
0.296224
0.375283
0.52343
0.282225
0.383538
0.218919
0.293027
0.384108
0.26415
0.27035
0.313037
0.326109
0.274925
0.334538
0.418181
0.262174
0.437927
0.377281
0.354674
0.272025
0.316365
0.427034
0.248787
0.256293
0.317038
0.241212
0.350681
0.273933
0.288702
0.214394
0.304994
0.207485
0.37064
0.357343
0.267823
0.338329
0.339574
0.338125
0.283441
0.235931
0.287281
0.266377
0.278251
0.335169
0.310298
0.24038
0.304402
0.376643
0.229243
0.287332
0.262131
0.350104
0.380125
0.250802
0.376771
0.284167
0.255207
0.38721
0.265859
0.21443
0.419545
0.31454
0.258007
0.270089
0.308659
0.365447
0.23342
0.285085
0.360863
0.406206
0.330738
0.442196
0.343402
0.223568
0.353816
0.217892
0.235047
0.298609
0.363818
0.307754
0.300453
0.273102
0.381201
0.317875
0.276839
0.271283
0.330645
0.290531
0.241328
0.273459
0.301653
0.305881
0.321704
0.356873
0.364147
0.377528
0.321879
0.278239
0.322962
0.427858
0.356323
0.336999
0.284807
0.35669
0.331115
0.302169
0.31479
0.3307
0.334793
0.306972
0.462491
0.38305
0.294361
0.323182
0.325084
0.238469
0.25822
0.316371
0.368316
0.372229
0.339001
0.252222
0.24571
0.298171
0.283829
0.24179
0.41964
0.331036
0.366025
0.52299
0.280825
0.299753
0.375393
0.218613
0.327194
0.26207
0.264715
0.404074
0.242638
0.266338
0.283051
0.339444
0.484919
0.281484
0.329887
0.296167
0.425033
0.333399
0.294394
0.260132
0.244285
0.334313
0.216663
0.248933
0.311488
0.222172
0.376346
0.247786
0.226523
0.44001
0.214585
0.238233
0.245373
0.352327
0.398532
0.28971
0.400148
0.265738
0.352358
0.362413
0.244532
0.243881
0.24877
0.24515
0.299712
0.314303
0.342627
0.225406
0.315047
0.325057
0.426669
0.342853
0.340585
0.247864
0.267426
0.324715
0.23156
0.331605
0.280653
0.232265
0.293717
0.304887
0.32215
0.225025
0.221613
0.22539
0.447499
0.335238
0.256866
0.287679
0.288124
0.319984
0.26657
0.23122
0.336466
0.283978
0.29316
0.412747
0.235729
0.333741
0.500803
0.374715
0.311489
0.300024
0.2422
0.234401
0.34302
0.313383
0.273273
0.356383
0.355812
0.342263
0.404761
0.31915
0.37606
0.253267
0.466605
0.283079
0.29322
0.370468
0.354879
0.424229
0.311149
0.298733
0.372811
0.31841
0.288876
0.259605
0.271311
0.266068
0.282089
0.242993
0.365355
0.228699
0.264141
0.269429
0.367431
0.307961
0.296208
0.380762
0.253927
0.311911
0.246096
0.224014
0.270223
0.309167
0.30942
0.220418
0.292106
0.349342
0.21426
0.448813
0.342113
0.409021
0.254331
0.38598
0.256841
0.456668
0.342006
0.289627
0.278685
0.25287
0.299253
0.349376
0.255096
0.315282
0.292499
0.255708
0.29564
0.243361
0.326634
0.348111
0.317251
0.441213
0.296638
0.301258
0.277015
0.285945
0.468295
0.540813
0.303427
0.342163
0.414226
0.390399
0.408201
0.257592
0.324478
0.262376
0.304425
0.222946
0.255124
0.248168
0.247107
0.365129
0.345247
0.355429
0.294864
0.250449
0.219057
0.336425
0.267249
0.240105
0.355755
0.362577
0.381916
0.33736
0.368857
0.250668
0.306613
0.22738
0.320085
0.248346
0.230312
0.289172
0.434678
0.235725
0.271062
0.304792
0.256728
0.3231
0.336037
0.43644
0.390245
0.267904
0.273867
0.216828
0.289143
0.298964
0.24983
0.371062
0.269094
0.437571
0.299372
0.40796
0.264487
0.310789
0.310656
0.262686
0.263874
0.301227
0.471091
0.280114
0.31806
0.302376
0.280312
0.354114
0.249897
0.248364
0.230408
0.213037
0.248561
0.351859
0.344005
0.248582
0.283366
0.313567
0.318604
0.35229
0.403048
0.32583
0.346883
0.265998
0.230094
0.377154
0.2777
0.227582
0.293175
0.272386
0.659672
0.308755
0.255545
0.3133
0.370666
0.290624
0.330781
0.358011
0.284595
0.348251
0.478122
0.274752
0.337993
0.325324
0.398208
0.360054
0.269668
0.229492
0.272015
0.348144
0.418598
0.355807
0.378722
0.245568
0.374507
0.341189
0.310318
0.447879
0.335695
0.426104
0.30791
0.281733
0.234948
0.298892
0.352066
0.366073
0.232933
0.396354
0.369307
0.221747
0.339122
0.212191
0.337765
0.34599
0.219568
0.31016
0.295341
0.212024
0.428806
0.519614
0.344428
0.345989
0.310249
0.368229
0.296663
0.2557
0.286413
0.392044
0.236446
0.261386
0.323913
0.384885
0.349214
0.305572
0.219076
0.332585
0.37854
0.294262
0.274284
0.323575
0.298924
0.36498
0.268173
0.372269
0.297333
0.340425
0.293358
0.26152
0.244777
0.373546
0.269187
0.277875
0.478668
0.281157
0.344473
0.250334
0.317608
0.251085
0.251927
0.307764
0.247755
0.379529
0.374882
0.388246
0.227963
0.278903
0.294943
0.29775
0.283211
0.26478
0.300745
0.275214
0.398456
0.381566
0.273506
0.32348
0.309889
0.227076
0.271257
0.325083
0.282353
0.327764
0.453551
0.357742
0.402135
0.359605
0.223453
0.219219
0.299067
0.231715
0.259028
0.253506
0.256572
0.286095
0.294663
0.279941
0.307359
0.348822
0.318037
0.290954
0.413347
0.236267
0.352351
0.286737
0.286256
0.230308
0.225262
0.305694
0.313755
0.239778
0.280878
0.397862
0.282294
0.243171
0.220519
0.232548
0.358203
0.245337
0.226596
0.230466
0.278943
0.400528
0.223842
0.301041
0.284526
0.27993
0.310575
0.292585
0.283976
0.389064
0.256844
0.280118
0.344709
0.289362
0.241891
0.272335
0.363417
0.311982
0.268978
0.311108
0.38362
0.411006
0.290675
0.253504
0.228243
0.430307
0.237445
0.309794
0.461802
0.293891
0.41061
0.334922
0.389563
0.284792
0.254329
0.308511
0.263933
0.265375
0.497146
0.311826
0.23585
0.327201
0.277215
0.499451
0.246623
0.301948
0.29843
0.224147
0.225096
0.413504
0.233261
0.371796
0.2577
0.352507
0.42913
0.265283
0.251504
0.217275
0.268663
0.391793
0.348665
0.326161
0.214927
0.340631
0.277454
0.281301
0.406779
0.292306
0.333107
0.305991
0.212674
0.310371
0.390348
0.406238
0.264849
0.463517
0.210651
0.326586
0.278905
0.292135
0.291217
0.399354
0.247716
0.279858
0.366942
0.216824
0.280246
0.358678
0.396837
0.43707
0.325926
0.492935
0.378613
0.325124
0.262617
0.260309
0.323443
0.300215
0.279637
0.439537
0.317026
0.306131
0.227164
0.232206
0.366185
0.361655
0.239256
0.302818
0.291566
0.350963
0.273503
0.381255
0.241013
0.328136
0.259696
0.285016
0.248058
0.31994
0.253878
0.272158
0.450139
0.327919
0.283901
0.28148
0.371029
0.258753
0.390586
0.415646
0.316594
0.27186
0.390456
0.295733
0.347455
0.338961
0.22772
0.272169
0.274053
0.297964
0.423966
0.374923
0.406557
0.288047
0.314434
0.22141
0.284309
0.269988
0.308866
0.406685
0.314396
0.2491
0.273126
0.423011
0.28175
0.340249
0.2462
0.304414
0.354754
0.353285
0.270906
0.30322
0.354239
0.262195
0.296328
0.276576
0.366501
0.273086
0.258958
0.55987
0.312452
0.24384
0.260836
0.320488
0.401409
0.218725
0.261318
0.239179
0.25914
0.290617
0.271496
0.259742
0.25659
0.248733
0.308639
0.375237
0.244663
0.305339
0.226471
0.335455
0.252108
0.256586
0.379468
0.243932
0.29208
0.333626
0.536181
0.349301
0.261579
0.34507
0.264416
0.229598
0.250568
0.255656
0.295899
0.343538
0.237561
0.302808
0.314246
0.406924
0.237505
0.311981
0.228956
0.324258
0.261133
0.234334
0.28607
0.25242
0.306745
0.385164
0.236518
0.274911
0.231482
0.351958
0.298903
0.380073
0.269699
0.318715
0.307191
0.413443
0.274189
0.318564
0.302582
0.392143
0.254185
0.218488
0.335298
0.345464
0.299353
0.288122
0.268993
0.452026
0.373427
0.299934
0.398454
0.284
0.311695
0.296677
0.318731
0.29028
0.283297
0.254873
0.210798
0.296591
0.308832
0.239489
0.409173
0.324345
0.275838
0.46954
0.244398
0.420962
0.325997
0.294563
0.344677
0.36815
0.263632
0.377222
0.223746
0.31061
0.305243
0.260019
0.323061
0.353809
0.233232
0.293472
0.364819
0.229589
0.351679
0.236057
0.320082
0.227412
0.338123
0.335639
0.379292
0.277217
0.287532
0.291427
0.230988
0.273868
0.40346
0.240687
0.22358
0.334639
