v0
37.5196
3.30889
2.90316
2.7882
2.74365
2.58662
2.715
2.74141
2.53879
2.69522
2.72397
2.83037
3.12884
2.85719
2.87928
2.71763
2.49512
2.50268
2.69757
2.51154
2.50326
2.83909
3.13477
3.18306
2.81188
2.73407
2.72972
2.72909
2.52394
2.52038
2.74565
2.5185
2.51951
2.73237
2.70514
2.70393
2.50948
2.70433
2.70878
2.50321
2.72433
2.7068
2.51867
2.70747
2.72644
2.74881
2.73423
2.74878
2.81915
2.73177
2.75234
2.51633
2.72553
2.74939
2.73478
2.52601
2.7224
2.71303
2.72548
2.75754
2.723
2.71027
2.73255
2.52256
2.71722
2.52026
2.70308
2.73301
2.51901
2.70936
2.75137
2.51861
2.52204
2.72361
2.59169
2.91479
2.72493
2.71512
2.72326
2.73124
2.51816
2.72329
2.7004
2.71729
2.50352
2.71473
2.72404
2.72165
2.72164
2.50066
2.49947
2.5121
2.50941
2.70537
2.72131
2.73009
2.72269
2.52571
2.50652
2.71744
2.50146
2.50448
2.71873
2.71087
2.51166
2.73204
2.73225
2.51252
2.71233
2.7044
2.72236
2.73128
2.70946
2.69992
2.73182
2.71807
2.71365
2.51286
2.70685
2.72202
2.5183
2.50457
2.71064
2.52641
2.51598
2.70375
2.72764
2.72354
2.70741
2.73626
2.71401
2.71819
2.72738
2.71771
2.71606
2.68568
2.72695
2.72658
2.7136
2.50403
2.73974
2.72657
2.72536
2.53042
2.70812
2.71793
2.70386
2.7116
2.70628
2.72106
2.52741
2.72839
2.74486
2.73812
2.71194
2.71913
2.49612
2.52188
2.5241
2.73084
2.50601
2.73207
2.72422
2.71448
2.72347
2.71158
2.71923
2.51363
2.73243
2.71655
2.51965
2.73465
2.72626
2.50936
2.50686
2.71491
2.70444
2.72401
2.50892
2.71787
2.70029
2.72044
2.73288
2.73811
2.69923
2.72077
2.71202
2.73319
2.71839
2.71895
2.51664
2.73293
2.71632
2.72084
2.74474
2.70607
2.72074
2.71319
2.68981
2.51531
2.73355
2.72157
2.7145
2.71996
2.69551
2.69803
2.71558
2.71654
2.73042
2.50326
2.69931
2.50226
2.50474
2.71392
2.52253
2.70386
2.4965
2.72602
2.7053
2.71229
2.72915
2.71058
2.70547
2.70253
2.72205
2.71903
2.5144
2.50727
2.71143
2.51853
2.52127
2.71856
2.52041
2.735
2.5184
2.70635
2.72392
2.70112
2.6985
2.72219
2.73305
2.72475
2.71217
2.71359
2.72009
2.71977
2.69685
2.50468
2.71917
2.73245
2.7155
2.74524
2.72622
2.72216
2.71326
2.51098
2.71468
3.27473
2.52075
2.69808
2.71803
2.51593
2.71488
2.69644
2.74016
2.70816
2.50679
2.71468
2.50505
2.48737
2.51212
2.52315
2.71407
2.70714
2.70146
2.7304
2.70719
2.72577
2.71821
2.71173
2.70635
2.72999
2.7269
2.70842
2.72337
2.72997
2.70901
2.72014
2.71653
2.5154
2.49536
2.74337
2.71402
2.51656
2.51551
2.71158
2.70809
2.70861
2.7284
2.7243
2.73216
2.74236
2.72104
2.71653
2.68914
2.73202
2.51941
2.49004
2.73266
2.70482
2.71523
2.73008
2.71129
2.7154
2.72479
2.52966
2.51857
2.49348
2.51785
2.7132
2.74213
2.7335
2.70227
2.71228
2.69378
2.71231
2.51253
2.71851
2.52109
2.73412
2.51015
2.53254
2.71387
2.72144
2.72924
2.70597
2.69562
2.6985
2.70438
2.73502
2.70009
2.73295
2.71268
2.72724
2.71706
2.7196
2.49948
2.73098
2.70829
2.70917
2.71812
2.68409
2.73455
2.74433
2.70752
2.71863
2.70148
2.72086
14.3865
2.53068
2.5314
2.67684
2.70861
2.69179
2.51658
2.5052
2.73086
2.70785
2.5079
2.7131
2.70549
2.71448
2.74133
2.71518
2.70914
2.51166
2.71875
2.72308
2.51015
2.71714
2.7259
2.71536
2.73924
2.6988
2.51835
2.50155
2.73303
2.73681
2.722
2.71324
2.74289
2.72393
2.72766
2.72331
2.5079
2.73415
2.71875
2.7208
2.50404
2.70314
2.71872
2.71613
2.52814
2.72474
2.51876
2.73236
2.71777
2.71145
2.52062
2.73817
2.51845
2.73887
2.70228
2.52153
2.7201
